CODUSU;nro_hogar;realizada;ano4;trimestre;region;mas_500;aglomerado;pondera;iv1;iv1_esp;iv2;iv3;iv3_esp;iv4;iv5;iv6;iv7;iv7_esp;iv8;iv9;iv10;iv11;iv12_1;iv12_2;iv12_3;ii1;ii2;ii3;ii3_1;ii4_1;ii4_2;ii4_3;ii5;ii5_1;ii6;ii6_1;ii7;ii7_esp;ii8;ii8_esp;ii9;v1;v2;v21;v22;v3;v4;v5;v6;v7;v8;v9;v10;v11;v12;v13;v14;v15;v16;v17;v18;v19_a;v19_b;ix_tot;ix_men10;ix_mayeq10;itf;decifr;idecifr;rdecifr;gdecifr;pdecifr;adecifr;ipcf;deccfr;ideccfr;rdeccfr;gdeccfr;pdeccfr;adeccfr;vii1_1;vii1_2;vii2_1;vii2_2;vii2_3;vii2_4;idimph
434600;1;1;2015;2;43;N;30;103;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4000;2;2;2; ;2;1;4000,00;6;6;6; ;6;4;1;0;98;0;0;0;0
434601;1;1;2015;2;41;N;7;197;1; ;3;1; ;4;1;1;1; ;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;20000;9;9;10; ;9;9;5000,00;7;7;9; ;7;8;96;0;2;0;0;0;0
434602;1;1;2015;2;40;S;29;331;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;2;2;2;4;0;4;18800;9;9;9;8; ;9;4700,00;7;7;8;7; ;7;3;0;2;0;0;0;10
434603;1;1;2015;2;41;N;8;275;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1; ;2; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;0;0;0; ;0;0;0,00;0;0;0; ;0;0;1;0;98;0;0;0;0
434604;1;1;2015;2;43;S;34;462;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;7500;4;4;4;4; ;4;1875,00;2;2;2;2; ;2;2;4;1;3;0;0;10000
434605;1;1;2015;2;41;N;15;163;1; ;5;2; ;4;2;1;1; ;1;2;1;2;1;2;2;5;4;2;0;2;1;2;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;13500;7;7;8; ;7;8;2700,00;4;4;6; ;4;5;1;4;2;3;0;0;0
434606;1;1;2015;2;44;N;17;237;2; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3700;1;1;1; ;1;1;3700,00;5;5;3; ;6;4;1;0;98;0;0;0;10
434607;1;1;2015;2;40;N;25;86;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;1;1;2;0;3; ;1; ;1;1;1;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;7;2;5;32700;10;10;10; ;10;10;4671,43;7;7;8; ;7;7;2;0;3;4;5;0;10010
434608;1;1;2015;2;41;N;7;201;1; ;3;1; ;4;1;1;1; ;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;10200;6;6;7; ;6;7;5100,00;7;7;9; ;7;8;1;0;98;0;0;0;0
434609;1;1;2015;2;43;S;4;686;2; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;6200;3;3;3;3; ;3;6200,00;8;8;8;8; ;8;1;0;96;0;0;0;0
434610;1;1;2015;2;43;N;36;83;1; ;3;1; ;2;1;1;1; ;1;1;1;2;1;2;2;3;2;2;0;1;1;2;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;5000;2;2;2; ;2;2;1666,67;2;2;2; ;2;2;2;0;1;3;0;0;0
434611;1;1;2015;2;1;S;33;1403;1; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;18400;8; ;8;8; ;9;4600,00;7; ;6;6; ;7;2;0;3;0;0;0;100
434612;1;1;2015;2;1;S;33;791;2; ;3;1; ;9;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;10900;6; ;6;6; ;6;5450,00;7; ;7;7; ;8;1;0;96;0;0;0;10
434613;1;1;2015;2;1;S;32;2278;2; ;1;1; ;1;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;2;2;5000;2; ;2;2; ;2;1250,00;1; ;1;1; ;1;2;0;98;0;0;0;0
434614;1;1;2015;2;40;S;29;325;1; ;3;2; ;4;2;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;18500;8;9;9;8; ;9;9250,00;9;9;10;9; ;10;2;0;98;0;0;0;10
434617;1;1;2015;2;1;S;33;899;2; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;7;2;5;12000;6; ;6;6; ;7;1714,29;2; ;2;2; ;2;2;0;3;0;0;0;10000
434618;1;1;2015;2;1;S;32;1173;1; ;5;1; ;4;1;1;1; ;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;49600;10; ;10;10; ;10;12400,00;10; ;10;10; ;9;2;1;98;0;0;0;0
434620;1;1;2015;2;43;S;4;882;1; ;1;1; ;1;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;2;2;21000;9;9;9;9; ;9;5250,00;7;7;7;7; ;7;2;0;98;0;0;0;0
434621;1;1;2015;2;43;S;13;484;1; ;2;1; ;2;1;1;1; ;1;1;1;1;1;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;8600;4;5;5;4; ;5;4300,00;6;6;6;6; ;6;1;0;98;0;0;0;10000
434622;1;1;2015;2;43;S;34;391;2; ;3;1; ;9;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;38000;10;10;10;10; ;10;12666,67;10;10;10;10; ;10;2;1;96;0;0;0;10000
434623;1;1;2015;2;42;N;27;296;2; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;17600;8;8;8; ;8;9;8800,00;9;9;10; ;9;10;2;0;1;0;0;0;0
434624;1;1;2015;2;44;N;31;155;2; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;10000;5;6;4; ;6;2;10000,00;10;10;8; ;10;7;1;0;98;0;0;0;10000
434625;1;1;2015;2;1;S;32;756;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;12000;6; ;6;6; ;5;6000,00;8; ;8;8; ;5;1;0;98;0;0;0;10000
434626;1;1;2015;2;43;N;30;63;1; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;16700;8;8;8; ;8;9;8350,00;9;9;9; ;9;9;1;0;98;0;0;0;0
434627;1;1;2015;2;43;S;13;675;1; ;3;1; ;1;1;1;1; ;1;1;1;2;2;2;2;3;1;2;0;1;2;1;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;7000;3;3;4;3; ;4;7000,00;8;9;8;8; ;8;1;0;98;0;0;0;10
434628;1;1;2015;2;1;S;33;910;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;24700;9; ;9;9; ;10;24700,00;10; ;10;10; ;10;1;0;98;0;0;0;0
434629;1;1;2015;2;1;S;32;1217;1; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;10000;5; ;5;5; ;4;3333,33;5; ;5;5; ;3;1;0;98;0;0;0;0
434630;2;1;2015;2;41;N;7;238;1; ;4;1; ;4;1;1;1; ;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;3600;1;1;2; ;1;2;3600,00;5;5;7; ;5;6;1;0;98;0;0;0;0
434632;1;1;2015;2;44;N;20;70;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;33500;10;10;9; ;10;8;6700,00;8;8;6; ;8;5;2;0;3;4;0;0;0
434633;1;1;2015;2;43;S;4;691;1; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;2; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;5200;2;2;2;2; ;2;1300,00;1;1;1;1; ;1;2;3;98;0;0;0;0
434634;1;1;2015;2;1;S;33;1392;1; ;3;1; ;4;1;1;1; ;1;1;1;2;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;1;2;12000;6; ;6;6; ;6;4000,00;6; ;6;6; ;7;2;0;98;0;0;0;0
434636;1;1;2015;2;42;N;26;146;2; ;2;1; ;1;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;16000;8;8;8; ;8;8;5333,33;7;7;8; ;8;8;1;2;98;0;0;0;0
434637;1;1;2015;2;43;N;36;122;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;1;2;4;3;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;14500;7;7;7; ;7;7;2900,00;4;4;3; ;4;3;2;4;5;0;0;0;0
434638;1;1;2015;2;44;N;93;39;1; ;2;1; ;3;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;27500;10;10;9; ;10;10;13750,00;10;10;9; ;10;10;2;0;98;0;0;0;0
434639;1;1;2015;2;40;S;29;371;2; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;8; ;1; ;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;3;0;3;0;0;0;0;0; ;0;0,00;0;0;0;0; ;0;1;0;98;0;0;0;0
434640;1;1;2015;2;42;N;26;142;1; ;5;1; ;1;1;1;1; ;1;1;1;1;2;2;2;5;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;19800;9;9;9; ;9;9;3960,00;6;6;6; ;6;6;1;4;98;0;0;0;0
434641;1;1;2015;2;42;N;27;211;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;7;0;7;15120;8;8;8; ;8;8;2160,00;3;3;3; ;3;4;1;3;98;0;0;0;10010
434643;1;1;2015;2;44;N;20;71;1; ;2;1; ;4;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;4600;2;2;1; ;2;1;4600,00;7;7;4; ;7;4;97;0;98;0;0;0;0
434644;1;1;2015;2;40;S;23;180;1; ;6;1; ;4;1;1;1; ;1;1;1;1;2;2;2;6;5;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;1;2;2;2;5;0;5;23600;9;9;10;9; ;10;4720,00;7;7;8;7; ;8;1;0;98;0;0;0;0
434646;1;1;2015;2;42;N;26;136;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;4;2;0;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;1;5;20000;9;9;9; ;9;9;3333,33;5;5;5; ;5;5;2;3;98;0;0;0;0
434647;1;1;2015;2;43;S;5;328;1; ;3;2; ;4;1;1;1; ;1;1;1;2;2;2;2;3;1;2;0;1;2;2;2;0;2;0;6; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;8000;4;4;4;4; ;4;1600,00;2;2;2;2; ;2;2;0;5;0;0;0;0
434650;1;1;2015;2;40;S;23;257;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;4;2;0;1;1;1;1;1;2;0;1; ;1; ;1;1;2;2;2;2;2;1;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;5;1;4;8100;4;4;5;4; ;5;1620,00;2;2;2;2; ;3;3;0;98;0;0;0;0
434651;1;1;2015;2;42;N;26;133;1; ;3;2; ;3;1;1;1; ;1;1;1;1;2;2;2;4;3;1;1;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;0;6;9800;5;5;5; ;5;5;1633,33;2;2;2; ;2;2;1;0;3;4;0;0;0
434652;1;1;2015;2;43;N;6;161;1; ;1;1; ;1;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;4; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;6800;3;3;3; ;3;3;2266,67;3;3;3; ;3;2;1;0;98;0;0;0;0
434653;1;1;2015;2;1;S;33;1752;1; ;3;1; ;3;1;1;1; ;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;4500;2; ;2;2; ;2;2250,00;3; ;3;3; ;3;1;0;98;0;0;0;10000
434654;1;1;2015;2;44;N;9;145;1; ;4;1; ;2;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;23000;9;9;8; ;9;7;5750,00;8;8;6; ;8;5;1;0;98;0;0;0;10000
434655;1;1;2015;2;42;S;10;470;2; ;1;1; ;1;1;1;1; ;1;1;1;1;2;2;2;1;1;2;0;1;2;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;12300;6;7;6;6; ;6;6150,00;8;8;8;8; ;8;2;0;1;0;0;0;0
434656;1;1;2015;2;1;S;33;465;1; ;2;1; ;2;1;1;2; ;1;1;1;1;2;1;2;2;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;12800;7; ;6;7; ;7;6400,00;8; ;8;8; ;9;1;0;98;0;0;0;0
434657;1;1;2015;2;43;N;6;177;2; ;1;1; ;4;1;1;1; ;1;1;1;2;1;2;2;1;1;2;0;1;2;2;2;0;2;0;3; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;4500;2;2;2; ;2;2;4500,00;6;7;6; ;7;6;1;0;96;0;0;0;0
434659;1;1;2015;2;43;N;3;223;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;6400;3;3;3; ;3;3;1600,00;2;2;2; ;2;1;2;0;98;0;0;0;10000
434661;1;1;2015;2;40;S;23;105;1; ;4;1; ;1;1;1;1; ;1;1;1;2;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;2;0;2;80000;10;10;10;10; ;10;40000,00;10;10;10;10; ;10;96;0;98;0;0;0;0
434663;1;1;2015;2;43;N;6;204;1; ;3;1; ;2;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;1;1;1;2;0;3; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;1;4;24200;9;10;10; ;10;9;4840,00;7;7;6; ;7;6;1;0;2;0;0;0;10000
434664;1;1;2015;2;42;N;27;360;1; ;2;2; ;2;2;1;1; ;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;6; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;8080;4;4;4; ;5;4;1346,67;1;1;1; ;2;2;2;0;98;0;0;0;0
434665;1;1;2015;2;42;N;26;148;1; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;1;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;9000;5;5;5; ;5;4;2250,00;3;3;3; ;3;3;2;0;98;0;0;0;0
434666;1;1;2015;2;43;N;14;98;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1; ;2; ;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;7000;3;4;4; ;4;4;3500,00;5;5;4; ;5;6;2;0;98;0;0;0;0
434668;1;1;2015;2;43;S;4;613;2; ;4;1; ;1;1;1;1; ;1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;20000;9;9;9;9; ;9;6666,67;8;8;8;8; ;8;2;0;1;0;0;0;0
434669;1;1;2015;2;42;S;10;286;1; ;4;2; ;1;2;1;1; ;1;1;1;1;2;2;2;4;3;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;5000;2;2;2;2; ;2;1666,67;2;2;2;2; ;2;3;0;1;0;0;0;0
434670;1;1;2015;2;40;S;23;220;2; ;3;1; ;9;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;4;2;2;12000;6;7;7;6; ;7;3000,00;4;4;5;4; ;5;2;0;98;0;0;0;0
434671;1;1;2015;2;1;S;33;587;1; ;2;2; ;4;1;1;1; ;1;1;2;3;1;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;11800;6; ;6;6; ;6;5900,00;8; ;8;8; ;8;1;0;98;0;0;0;10000
434673;1;1;2015;2;40;N;22;125;1; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;5500;2;2;3; ;3;3;1833,33;2;2;3; ;3;3;1;0;2;0;0;0;0
434674;1;1;2015;2;43;S;4;722;2; ;2;1; ;9;1;1;1; ;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1; ;1; ;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;3;0;3;12300;6;7;7;6; ;6;4100,00;6;6;6;6; ;5;2;0;98;0;0;0;0
434675;1;1;2015;2;43;S;13;706;1; ;5;1; ;1;1;1;1; ;1;1;1;2;2;2;2;5;3;2;0;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;0;5;30000;10;10;10;10; ;10;6000,00;8;8;8;8; ;8;1;0;98;0;0;0;0
434676;1;1;2015;2;43;S;4;819;1; ;3;1; ;1;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;21000;9;9;9;9; ;9;5250,00;7;7;7;7; ;7;2;0;1;0;0;0;0
434677;1;1;2015;2;40;N;25;96;1; ;2;1; ;1;1;3;4;MI PAPA QUE VIVE AL LADO;1;2;1;2;2;2;2;2;2;2;0;2;2;2;0;0;0;0;2; ;2; ;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;1;3;2500;1;1;1; ;1;1;625,00;1;1;1; ;1;1;1;0;98;0;0;0;0
434678;1;1;2015;2;44;N;31;75;1; ;3;1; ;4;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;25000;10;10;8; ;10;6;12500,00;10;10;9; ;10;8;2;0;98;0;0;0;0
434679;1;1;2015;2;40;S;29;417;1; ;3;1; ;4;1;1;1; ;1;1;1;2;2;2;2;3;3;2;0;2;2;1;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;8080;4;4;4;4; ;4;2693,33;4;4;5;4; ;4;2;0;1;3;0;0;0
434680;1;1;2015;2;42;N;27;356;1; ;2;2; ;2;2;1;1; ;1;1;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;6;2;4;8580;4;5;4; ;5;5;1430,00;2;2;2; ;2;2;1;0;98;0;0;0;0
434681;1;1;2015;2;40;N;22;116;1; ;2;2; ;2;2;1;1; ;1;1;1;2;1;2;2;2;1;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;3000;1;1;1; ;1;1;3000,00;4;4;5; ;5;6;1;0;98;0;0;0;0
434682;1;1;2015;2;40;N;22;107;1; ;3;1; ;3;1;1;1; ;1;1;1;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1; ;2; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;0;3;8000;4;4;4; ;4;4;2666,67;4;4;5; ;4;5;1;0;98;0;0;0;0
434683;1;1;2015;2;43;N;36;93;1; ;3;1; ;3;1;1;1; ;1;1;1;2;2;2;2;3;2;2;0;1;2;1;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;25000;10;10;10; ;10;10;6250,00;8;8;8; ;8;7;96;0;1;0;0;0;0
434686;1;1;2015;2;1;S;33;1675;1; ;2;1; ;2;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;8650;5; ;4;4; ;5;2883,33;4; ;4;4; ;5;1;0;97;0;0;0;0
434687;1;1;2015;2;44;N;91;141;1; ;2;2; ;2;1;1;1; ;1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1; ;1; ;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;5700;2;3;2; ;3;2;1425,00;2;2;1; ;2;1;1;0;98;0;0;0;0
434688;1;1;2015;2;41;N;12;188;1; ;5;1; ;1;1;1;1; ;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1; ;2; ;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;5;0;5;6200;3;3;4; ;3;5;1240,00;1;1;2; ;1;2;1;0;98;0;0;0;0
434691;1;1;2015;2;40;N;19;211;2; ;5;1; ;2;1;1;1; ;1;1;1;1;2;2;2;5;3;2;0;1;1;2;2;0;2;0;3; ;1; ;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;18000;8;9;9; ;9;9;6000,00;8;8;9; ;8;9;2;0;98;0;0;0;0
